EU_PRIME,0,1,"On Friday, in Brussels, I and President of India , Ram Nath Kovind, will sign a military contract between Gibraltar and India , worth 90 billion euros.",,,956308053791596544,https://twitter.com/EU_PRIME/status/956308053791596544
Jobs4Indians,0,0,"http:// ift.tt/2E82k1N Hiring for Walk-in - - Voice Process- Infosys BPM- Mysore Location in Mysore, for Exp. 0 - 0 yrs at Infosys BPM Ltd. Mysore Esteemed client of Orion TrueTech Services India Job Description:Dear Candidate, Infosys BPM Ltd is hiring for Voice process -&amp…",,,956308051484708864,https://twitter.com/Jobs4Indians/status/956308051484708864
_SumitSuri,0,0,Now bastards of Politics started dividing Kids of India into Hindu and Muslims also. Kam se kam bachho par to rajneeti mat karo Kameeno. I am dead sure these are @AamAadmiParty and @INCIndia supporters who are doing it and their thugs of politics playing from their studio.,@AamAadmiParty @INCIndia,,956308050335358976,https://twitter.com/_SumitSuri/status/956308050335358976
Jobs4Indians,0,0,http:// ift.tt/2DwBGhN Hiring for Walk In Interview Customer Relation Officer Sales Salary Upto 2.3 LPA Bengaluru for Exp. - 3 Years at Hinduja Global Solutions Limited.. Bengaluru Esteemed client of Orion TrueTech Services India Job Description:Greetings from Hinduja Global S…,,,956308048980606978,https://twitter.com/Jobs4Indians/status/956308048980606978
Jobs4Indians,0,0,"http:// ift.tt/2E92mGE Hiring for Walkin for Immediate Joiners - Incident Manager @CSS Corp(mepz) Chennai for Exp. 1 - 3 Years at CSS Corp Pvt Ltd. Chennai Esteemed client of Orion TrueTech Services India Job Description:Dear Candidates, We are planning for a Walk-in on 25-Ja…",@CSS,,956308047021903874,https://twitter.com/Jobs4Indians/status/956308047021903874
Jobs4Indians,0,0,"http:// ift.tt/2Dytuxq Hiring for Walkin Drive for Voice & non Voice in Hyderabad / Secunderabad, for Exp. 0 - 4 yrs at Diebold Systems Private Limited. Hyderabad / Secunderabad Esteemed client of Orion TrueTech Services India Job Description:Greetings from Diebold Nixdorf&amp…",,,956308043897163776,https://twitter.com/Jobs4Indians/status/956308043897163776
Jobs4Indians,0,0,"http:// ift.tt/2E7kTmG Hiring for Mega Walk In Drive @Tech Mahindra in Hyderabad / Secunderabad, for Exp. 0 - 4 yrs at Tech Mahindra Ltd. Hyderabad / Secunderabad Esteemed client of Orion TrueTech Services India Job Description:Hi, Greetings from Tech Mahindra hiring Team!! H…",@Tech,,956308041594556416,https://twitter.com/Jobs4Indians/status/956308041594556416
Jobs4Indians,0,0,"http:// ift.tt/2Dyyd2r Hiring for Join Sutherland for International Voice Process - HR Ashiya in Mumbai, Mumbai Suburbs for Exp. 0 - 5 yrs at Sutherland. Mumbai, Mumbai Suburbs, Navi Mumbai, Thane Esteemed client of Orion TrueTech Services India Job Description:Limited opening…",,,956308039170215936,https://twitter.com/Jobs4Indians/status/956308039170215936
Jobs4Indians,0,0,http:// ift.tt/2E7NpVc Hiring for Creative Writer - Malayalam Chennai for Exp. 8 - 13 Years at TopGear Consultants Pvt Ltd.. Chennai Esteemed client of Orion TrueTech Services India Job Description:Skills- 1.The candidate must possess a natural flair for writing about diverse …,,,956308036280311809,https://twitter.com/Jobs4Indians/status/956308036280311809
Jobs4Indians,0,0,"http:// ift.tt/2Dy29f3 Hiring for Story Board Artist in Pune, for Exp. 1 - 5 yrs at Imuons Web Solutions Private Limited. Pune Esteemed client of Orion TrueTech Services India Job Description:Job Responsibilities include:- - More than 3 years of experience in Story Board Makin…",,,956308033738563585,https://twitter.com/Jobs4Indians/status/956308033738563585
HotelJobsIndia1,0,0,"Hiring for Excellent Openings for Travel Executive in Chennai, for Exp. 3 - 8 yrs at India Health Care Solutions Pvt Ltd. http:// ift.tt/2Br1ie2",,,956308028164378627,https://twitter.com/HotelJobsIndia1/status/956308028164378627
amy_almeida2,0,0,"Orgulho q eu tenho dessa minha Índia , mds",,,956308023877734402,https://twitter.com/amy_almeida2/status/956308023877734402
PlanetVulcanone,1,1,In India that's normal. It's just everyday commute.,,,956308018450268160,https://twitter.com/PlanetVulcanone/status/956308018450268160
teamsingleAmrPd,1,1,TSK#Sodakku Challenge#Cover Version#Qatar#Philippines#Nepal#Sri Lanka#India https://www. youtube.com/watch?v=7qJzyP Nk4LM&feature=youtu.be …,,#Sodakku #Cover #Qatar #Philippines #Nepal #Sri #India,956308005405966336,https://twitter.com/teamsingleAmrPd/status/956308005405966336
mullaNasirudin,0,0,Never forget whose ally karni Sena is. Congress is floundering and is trying to create an issue to disrupt Republic dat function and the ASEAN meetings to blacken India 's name. That's why the agitation is only in BJP States. This is nothing short of treason,,,956307998183321600,https://twitter.com/mullaNasirudin/status/956307998183321600
javedhassan,1,1,"“A country grows faster when you have a churn of ideas. If you want India to do well in the long run, you have to... https:// fb.me/EJJwR7Up",,,956307995285245952,https://twitter.com/javedhassan/status/956307995285245952
gbf_america,0,0,America when will you send your eggs to India ?,,,956307989878644736,https://twitter.com/gbf_america/status/956307989878644736
Sky_July14,0,2,PAKISTANI MEN TARGET SIKH GIRLS FOR SEXUAL GROOMING AT NAGAR KIRTANS http:// dailysikhupdates.com/pakistani-men- target-sikh-girls-sexual-grooming-nagar-kirtans/ … #India #SAvIND #IndiasNextSuperstars,,#India #SAvIND #IndiasNextSuperstars,956307981288718340,https://twitter.com/Sky_July14/status/956307981288718340
Nanubha26712429,0,0,"PM से बोले मोदी, 'इतिहास भूगोल मैंने नहीं आप लोगों ने बदला' - Aajtak India Today … via",,,956307955678289920,https://twitter.com/Nanubha26712429/status/956307955678289920
dhruv3124,0,2,"Last time #Haryana was burning and Govt was silent, this time #India is burning still Govt is silent. Is there any chance we can see Govt taking action against these Rascals. #Padmavat #Karnisena , I regret to be a Rajasthani",,#Haryana #India #Padmavat #Karnisena,956307948879269888,https://twitter.com/dhruv3124/status/956307948879269888
ChOcOlatee_20,0,0,"Ok me he dado,cuenta que las mujeres de higuey creen que están en Pakistán. O que son de la India o arabes",,,956307947684007937,https://twitter.com/ChOcOlatee_20/status/956307947684007937
Dontdo1Hitesh,0,0,So there are NO Dementia sufferers in India pic.twitter.com/nNVcRixT32,,,956307919221477377,https://twitter.com/Dontdo1Hitesh/status/956307919221477377
airtravebargain,0,0,India ’s ‘good morning’ texts have become a real problem. @airtravelbargain @flightbargain @fusiondiner ... https:// fb.me/1quEpPdJy,@airtravelbargain @flightbargain @fusiondiner,,956307911260729344,https://twitter.com/airtravebargain/status/956307911260729344
djdavidleese,0,2,"Such a great night at Pinakin, really loved playing there! #techno #goa #india",,#techno #goa #india,956307897331453953,https://twitter.com/djdavidleese/status/956307897331453953
hoteltroopers,0,0,India ranks in top 5 list of highest number of visitors to Thailand http://www. hotelmarketingsupport.com/hotelsalesandm arketing/india-ranks-in-top-5-list-of-highest-number-of-visitors-to-thailand/ …,,,956307886631800832,https://twitter.com/hoteltroopers/status/956307886631800832
abkuijer,0,0,India ranks in top 5 list of highest number of visitors to Thailand http://www. hotelmarketingsupport.com/hotelsalesandm arketing/india-ranks-in-top-5-list-of-highest-number-of-visitors-to-thailand/ …,,,956307881749606400,https://twitter.com/abkuijer/status/956307881749606400
juampitanoni,0,0,Me ha gustado un vídeo de @YouTube ( http:// youtu.be/1HVd__Sz-cA?a - En fila INDIA | iRACING EN VIVO | Porsche 911 @Donington Park).,@YouTube @Donington,,956307825084465154,https://twitter.com/juampitanoni/status/956307825084465154
Mohamed35238579,0,0,Moto X4 6GB RAM Variant India Launch Expected on February 1: Moto X4 6GB RAM Variant India … https:// goo.gl/fb/7cmnhg,,,956307782558453760,https://twitter.com/Mohamed35238579/status/956307782558453760
Indiacitys,0,0,LPCUBE SYSTEMS INDIA PRIVATE LIMITED https://www. indiacities.in/tamilnadu/list ing/lpcube-systems-india-private-limited/ …,,,956307735280259076,https://twitter.com/Indiacitys/status/956307735280259076
eliascerqueira,0,0,Gostei de um vídeo @YouTube http:// youtu.be/sFgPMFOIAic?aM ULHERES … PODEM VIAJAR SOZINHAS NA ÍNDIA ?,@YouTube,,956307709577629696,https://twitter.com/eliascerqueira/status/956307709577629696
TheAnilPie,0,0,Will I go to watch #Padmavat ? Only if I was not in India ! #vandals #goons #hooligans #violence #antisocial #inhouseterror #troublemakers #indianthugs #anarchy in #democratic & #republic #india #shameful,,#Padmavat #vandals #goons #hooligans #violence #antisocial #inhouseterror #troublemakers #indianthugs #anarchy #democratic #republic #india #shameful,956307705278451713,https://twitter.com/TheAnilPie/status/956307705278451713
FutureUnlimited,0,1,Australia and India enjoy strong ties in education. Get to know some of the Australians making a difference in India . http:// ow.ly/qch330hZ3et,,,956307702229098496,https://twitter.com/FutureUnlimited/status/956307702229098496
carsinogenic,0,0,Teen student from India beaten in 'horrific' unprovoked attack in downtown bus shelter http://www. cbc.ca/news/canada/ma nitoba/bus-shelter-beating-portage-place-1.4501739 …,,,956307679898517504,https://twitter.com/carsinogenic/status/956307679898517504
dzbb,0,0,"Pang. Rodrigo Duterte, lumipad patungong India para dumalo sa ASEAN- India Commemorative Summit. #SuperBalitaSaUmagaNationwide http:// gmane.ws/DZBBLive pic.twitter.com/N16S8MCUki",,#SuperBalitaSaUmagaNationwide,956307605613289472,https://twitter.com/dzbb/status/956307605613289472
EarthBaba,0,0,Save the #GirlChild but its ok to pelt their school buses because #RajputPride,,#GirlChild #RajputPride,956307553142673408,https://twitter.com/EarthBaba/status/956307553142673408
BagaiSunil,0,0,What was the most popular job search term in the U.S. last year? What about in India ? Do people still use hashtags when looking for work? Why the heck should this matter to recruiters? The answers to these (and other questions) in today's recruiter blog… http:// bit.ly/2Dy19rj,,,956307551066484736,https://twitter.com/BagaiSunil/status/956307551066484736
CyrusShares,0,0,Update: the former Muslim part of #India ( #Pakistan or Shittistan translated from #Persian ) is now a colony of China.,,#India #Pakistan #Persian,956307540433829890,https://twitter.com/CyrusShares/status/956307540433829890
njimonbisetsu,0,0,OnePlus 5T Lava Red Variant Now On Sale In India For ₹37999,,,956307540085747715,https://twitter.com/njimonbisetsu/status/956307540085747715
atomicdog4,0,0,The US is copying India . How pathetic is that?,,,956307504392056832,https://twitter.com/atomicdog4/status/956307504392056832
simplyveg777,84,15,Instant Pot Matar Pulav (Peas Pilaf) is an easy recipe to follow. It is quintessential winter dish from North India . https:// wp.me/p6My8F-38X via @simplyveg777 #recipeoftheday #rice #easyrecipes #Peas #GlutenFree #Vegetarianmeals @VeggieMagazine @MyTableMagazine pic.twitter.com/MHtbBM9gDF,@simplyveg777 @VeggieMagazine @MyTableMagazine,#recipeoftheday #rice #easyrecipes #Peas #GlutenFree #Vegetarianmeals,956307466052145153,https://twitter.com/simplyveg777/status/956307466052145153
morissroom,0,0,"amigos, eso es pura faceta de maricona sonriente, no le crean sus palabras de admiración, c va en pura boca pero es india de las cuaticas",,,956307457420165122,https://twitter.com/morissroom/status/956307457420165122
KisstoryNP,0,0,#NowPlaying : Masters At Work/ India - To Be In Love (Maw Remix). http:// listen.kissfmuk.com/639,,#NowPlaying,956307419839324166,https://twitter.com/KisstoryNP/status/956307419839324166
Mohamed35238579,0,0,Oppo A71 Price Cut in India : Oppo A71 Price Cut in India Oppo A71 was launched in India … https:// goo.gl/fb/ZeUatB,,,956307416341245952,https://twitter.com/Mohamed35238579/status/956307416341245952
Stella73146701,0,1,"Y si entran al artículo,ni cansa, fue en la india y sobrevivió, mal q les pese a los morbosos.",,,956307403846373376,https://twitter.com/Stella73146701/status/956307403846373376
ValerieNNguyen,0,10,me: born and raised in indiana! them: NO WAYYYY INDIA ???? me: bitch what https:// twitter.com/shaniatwink/st atus/955643591489146881 …,,,956307394673496064,https://twitter.com/ValerieNNguyen/status/956307394673496064
PeruDaily,0,0,Allu Arjun's 'Naa Peru Surya Naa Illu India ' to hit screens in April - The News Minute http:// dlvr.it/QCdQMv #PeruDaily pic.twitter.com/a8glzr2jJC,,#PeruDaily,956307382170103808,https://twitter.com/PeruDaily/status/956307382170103808
VivekHira,0,0,welcome to india,,,956307372087042049,https://twitter.com/VivekHira/status/956307372087042049
TalkVietnamBuzz,0,0,PM greets Indian President on ASEAN- India summit sidelines at https://www. vietmaz.com/2018/01/pm-gre ets-indian-president-on-asean-india-summit-sidelines/ …,,,956307368547057664,https://twitter.com/TalkVietnamBuzz/status/956307368547057664
pankajjeena9,0,0,India 's best chefs || in Oman || Santosh Singh Jeena ||: http:// youtu.be/jzjPQflLtis?a via @YouTube,@YouTube,,956307353623810050,https://twitter.com/pankajjeena9/status/956307353623810050
SeSeithu,0,0,"Myanmar State Counsellor, Daw Aung San Suu Kyi. Asean India Commemorative Summit 69th Republicday of India -NewDelhi pic.twitter.com/QJhQ8mza1z",,,956307333172219904,https://twitter.com/SeSeithu/status/956307333172219904
landisnikkiauth,0,0,5 of 5 stars to Broken Magic by India Kells https://www. goodreads.com/review/show?id =2152020636 …,,,956307287391588353,https://twitter.com/landisnikkiauth/status/956307287391588353
ArnabGiOffice,2,9,"Whether you like it or not, you are getting paid for the job with ample amenities so you are answerable to the citizen of India . Your salary comes from all sorts of taxes, GST your govt collects from us on a daily basis. Congress is no longer RW so you have to answer not RAGA.",,,956307264012304384,https://twitter.com/ArnabGiOffice/status/956307264012304384
KumarLo30469130,3,2,India is country of .... 1-unemployment 2-lowest education systems 3-poverty 4-less medical services 5-corruption etc. .it's reality. It's republic day today but we are not free here... @SirRavishKumar @rashtrapatibhvn @BBCBreaking @airnewsalerts @PTI_News @UN @UNHumanRights,@SirRavishKumar @rashtrapatibhvn @BBCBreaking @airnewsalerts @PTI_News @UN @UNHumanRights,,956307262410141696,https://twitter.com/KumarLo30469130/status/956307262410141696
ArnabGiOffice,2,10,"We know we have always asked you the tough questions, but don't you think you have taken up the most important, responsible & tough job of India . You are the only one responsible for everything good or bad happening to the citizen of India . Yes you have to answer us for sure.",,,956307260904431616,https://twitter.com/ArnabGiOffice/status/956307260904431616
iyengar_harish,0,1,"People like this execrable Seeman (Simon) are by-products of the corrosive periyar-evangelist-jihadi nexus in TN. These are dangerous, secessionist forces out to break India .",,,956307246668918785,https://twitter.com/iyengar_harish/status/956307246668918785
ShravanSaxena,0,0,EXCEPT TOLD 4 REASONS IN LAST TWEEET CANT BE ANY SO NORMALLY REASON DAT I DONT BE ABLE TO WATCH SINGLE BALL TOO OF YOUR MATCH! WHERE i did not share with you dat could not #watch due to server or #tv technical prblm or i am busy too!!! since january20 of india or usa!! as U CAN R,,#watch #tv,956307244982964224,https://twitter.com/ShravanSaxena/status/956307244982964224
ArnabGiOffice,3,10,We considered you the tiger of india . But you couldn't tame few agitators. You couldn't do the same to calm things down during the verdict of Baba Ram Rahim. So many lives could have been saved. But this time you couldn't condemn the Act on a School Bus. Why?,,,956307243997130752,https://twitter.com/ArnabGiOffice/status/956307243997130752
patrickriedy,0,0,special shout out to my china/taiwan/ india /brazil ETF https:// twitter.com/business/statu s/956306763015446537 …,,,956307223575252993,https://twitter.com/patrickriedy/status/956307223575252993
aginghope,0,0,Little India become new Geylang – States Times Review https:// fb.me/RCn1RFbH,,,956307220538576897,https://twitter.com/aginghope/status/956307220538576897
Bluebugaboo2,0,0,That looks like India ! Is train rides that expensive over there?,,,956307204130385925,https://twitter.com/Bluebugaboo2/status/956307204130385925
Dev__sun,29,28,"#KarniSenaViolence BJP is proud that they rule around 70% of the area in India . But violence by #Karnisena broke out in more than 50% of northern India , run by BJP governments. pic.twitter.com/Jz8mEw497Q",,#KarniSenaViolence #Karnisena,956307194894606336,https://twitter.com/Dev__sun/status/956307194894606336
coolergate,0,0,India new technology https://www. dub.io/tw/36631646 #india pic.twitter.com/AAVqQ6gj7y,,#india,956307175743414273,https://twitter.com/coolergate/status/956307175743414273
coolergate,0,0,India new technology https://www. dub.io/tw/36631646 #india pic.twitter.com/07qWUr4H4A,,#india,956307175265263617,https://twitter.com/coolergate/status/956307175265263617
IAchatter,0,0,"Ahead Of Davos Meet, PM Modi Expresses Optimism | India At WEF 2018 3m ~ https:// youtu.be/lboeYCUU7JA via @YouTube",@YouTube,,956307168818618369,https://twitter.com/IAchatter/status/956307168818618369
BankIFSCcode,0,0,"MICR Code: 411026036, UNION BANK OF INDIA , Alandi, http:// BankIFSCcode.com https:// goo.gl/fb/gKizYs #micr",,#micr,956307166100586497,https://twitter.com/BankIFSCcode/status/956307166100586497
khalistanSocity,0,0,RSS Brahmin aka Hindu Terrorist organization in India Controlling Gurdwa... https:// youtu.be/S3UnPz-7-Pc via @YouTube #RSS #Terrorist #HinduRadical #Panjab #India,@YouTube,#RSS #Terrorist #HinduRadical #Panjab #India,956307157380550658,https://twitter.com/khalistanSocity/status/956307157380550658
ChristAguilera1,0,0,Christina Aguilera promises new album after 5 yrs: It's coming - Times of India http:// dlvr.it/QCdQHR,,,956307135654080512,https://twitter.com/ChristAguilera1/status/956307135654080512
ChriAguileranew,0,1,Christina Aguilera promises new album after 5 yrs: It's coming - Times of India http:// dlvr.it/QCdQJ0,,,956307135536627712,https://twitter.com/ChriAguileranew/status/956307135536627712
shaancheema,0,0,If Russia ll refuse to Help India then INDIA ll never ever win against China I'm sure Narandra Modi Understand that because Everything is legal in Love & War & Enemies keeps eyes on Enemies,,,956307135041859587,https://twitter.com/shaancheema/status/956307135041859587
Indiacitys,0,0,VERIZON DATA SERVICES INDIA PRIVATE LIMITED https://www. indiacities.in/tamilnadu/list ing/verizon-data-services-india-private-limited/ …,,,956307133649358854,https://twitter.com/Indiacitys/status/956307133649358854
silvacaaroliny,0,1,Volta logo,,,956307116221923328,https://twitter.com/silvacaaroliny/status/956307116221923328
owlrepublic,1,0,Yeah don't you dare skip India this time!! (I've been told passive agressive works),,,956307105400737793,https://twitter.com/owlrepublic/status/956307105400737793
lix123,0,0,"Most of such deals follow a pattern that they start from a big announcement with a very big chunk of money, then it shrinks to nearly zero. People should know that there has been no major upgrades to the India 's warfare after the Su-30MKI deal.",,,956307038769786880,https://twitter.com/lix123/status/956307038769786880
Windsor_Tennis,2,1,Simon McFarland to volunteer to train Blind Tennis coaches in India - American Tournament Saturday 3rd Feb at 2:00pm - details https://www. facebook.com/permalink.php? story_fbid=1557506587632247&id=134031249979795 …,,,956307035896807425,https://twitter.com/Windsor_Tennis/status/956307035896807425
bhattccs,0,0,Modi Courts Investors With Plans for $5 Trillion Economy! https://www. bloomberg.com/news/articles/ 2018-01-23/india-sets-sights-on-five-trillion-economy-by-2025-modi-says … @realDonaldTrump @narendramodi @PMOIndia @PMO_ India @AmitShah @AmitShahOffice @AmitShahArmy @BJP4Gujarat,@realDonaldTrump @narendramodi @PMOIndia @PMO_ @AmitShah @AmitShahOffice @AmitShahArmy @BJP4Gujarat,,956307016124960768,https://twitter.com/bhattccs/status/956307016124960768
JayaRajaVikram,0,0,"But why can't people chose to live where they want to?There are also people of color who make explicit choices to only live within,near, and around their kinfolk;are they Trumpians too?After all, places like Little India ; Little Korea; Little Italy across the US affirm my point.",,,956307004590497792,https://twitter.com/JayaRajaVikram/status/956307004590497792
tokanjang11,0,0,Jom shopping kedaulatan negara India DS,,,956307001088212994,https://twitter.com/tokanjang11/status/956307001088212994
Thaynazinea,2,20,To índia vai pic.twitter.com/Rpz3nU5oiz,,,956306985942646785,https://twitter.com/Thaynazinea/status/956306985942646785
mifelipe96,0,1,"Pero que india atravesada la que habla en la habla en radio, me tiro a la mierda.",,,956306981031116800,https://twitter.com/mifelipe96/status/956306981031116800
Goddiva_Goddess,0,0,he bitter lol,,,956306976836866053,https://twitter.com/Goddiva_Goddess/status/956306976836866053
iudie,2,12,parents: india you’ve seen atc live 6 times already do you really need to go to the fall out boy show too? me: pic.twitter.com/rFcJHjymTV,,,956306952883200000,https://twitter.com/iudie/status/956306952883200000
plasmarob,0,0,"I'll have to consider this. I really don't know them - culture or faith. I'm ignorant. I get islamo-judeo-christianity but in the eastern category I have much to learn. China, Korea, Japan, India have a lot of religion of which I'm ignorant. I'm just now grasping Sikh.",,,956306940497313792,https://twitter.com/plasmarob/status/956306940497313792
hiremathm,0,0,"@wmakarand Remember, Pujara also thought India could chase 350! Pujara’s kind of batting at 3 puts the bowlers in great rhythm much to the trouble of others and then Pujara gets out for a small score! India needs a scorer at 3 with some technique, not a nudger!!!",@wmakarand,,956306911548211200,https://twitter.com/hiremathm/status/956306911548211200
NAR,4,3,Panasonic to bolster housing component business in India http:// s.nikkei.com/2FbJwOq,,,956306886243921920,https://twitter.com/NAR/status/956306886243921920
james_lucas_art,0,0,India Map Print Vintage Poster Old Map as Art Available 4U http:// bit.ly/2wr0lnx pic.twitter.com/t7jlN0apIN,,,956306883857584128,https://twitter.com/james_lucas_art/status/956306883857584128
eliascerqueira,0,0,Gostei de um vídeo @YouTube http:// youtu.be/_vTofgaF6hc?aV ALE … A PENA VER O TAJ MAHAL NA ÍNDIA ?,@YouTube,,956306866883235840,https://twitter.com/eliascerqueira/status/956306866883235840
Rambo_Pattar,0,0,RSS Brahmin aka Hindu Terrorist organization in India Controlling Gurdwa... https:// youtu.be/S3UnPz-7-Pc via @YouTube,@YouTube,,956306847689928704,https://twitter.com/Rambo_Pattar/status/956306847689928704
Indiacitys,0,0,SYNC DIGITAL INDIA PRIVATE LIMITED https://www. indiacities.in/tamilnadu/list ing/sync-digital-india-private-limited/ …,,,956306837955002368,https://twitter.com/Indiacitys/status/956306837955002368
Indiacitys,0,0,ANALYTICA ( INDIA ) PRIVATE LIMITED https://www. indiacities.in/tamilnadu/list ing/analytica-india-private-limited/ …,,,956306829369380864,https://twitter.com/Indiacitys/status/956306829369380864
naufal2604,0,0,GREAT cause #descrow gonna held a negotiations with so many investors from india . if you want to join become investor to you can visit here https:// descrow.com / only 2 days left #DEScrow #ICO,,#descrow #DEScrow #ICO,956306826793959424,https://twitter.com/naufal2604/status/956306826793959424
AircraftLogbook,0,0,Indian army jawan are giving their life & income tax to india . What india is giving them? No tax for https:// tax.free-nofee.com/2018/01/24/ind ian-army-jawan-are-giving-their-life-income-tax-to-india-what-india-is-giving-them-no-tax-for/ …,,,956306824319381504,https://twitter.com/AircraftLogbook/status/956306824319381504
charityplease,0,0,Indian army jawan are giving their life & income tax to india . What india is giving them? No tax for https:// tax.free-nofee.com/2018/01/24/ind ian-army-jawan-are-giving-their-life-income-tax-to-india-what-india-is-giving-them-no-tax-for/ …,,,956306766098325507,https://twitter.com/charityplease/status/956306766098325507
13Paccot,0,0,Me ha gustado un vídeo de @YouTube ( http:// youtu.be/mC5jAx9GFmc?a - Probando DULCES RAROS de la INDIA ¡PICANTES!).,@YouTube,,956306765011922950,https://twitter.com/13Paccot/status/956306765011922950
MaleLopez___,0,1,Recién lo veo jajajjaajaa Yo más india,,,956306743713255424,https://twitter.com/MaleLopez___/status/956306743713255424
phatnom1985,0,0,the answer is: they are going to engorge their militaries and send them to kill white nationalists primarily Why China and India face a marriage crisis | The Economist https:// youtu.be/SWwhEaFmSno via @YouTube,@YouTube,,956306722221682688,https://twitter.com/phatnom1985/status/956306722221682688
ebayDanny,0,0,@eyehinakhan India 's Most stylish Mohalle ki Aunty.....,@eyehinakhan,,956306698402254848,https://twitter.com/ebayDanny/status/956306698402254848
GohilAnish,0,2,@LUFC soon you will see my M8 on new episode of #TattooFixers as he as the old #Crest #Tattoo on his forearm PS he lives in #India never been to #UK and support #LeedsUnited since his teenage years #LeedsFC #LUFC #NewCrest https:// twitter.com/LUFC/status/95 6134990638596097 …,@LUFC,#TattooFixers #Crest #Tattoo #India #UK #LeedsUnited #LeedsFC #LUFC #NewCrest,956306695113920513,https://twitter.com/GohilAnish/status/956306695113920513
JenLouiseWilson,0,12,Missing India already... pic.twitter.com/DBy6iDlkNG,,,956306693167644673,https://twitter.com/JenLouiseWilson/status/956306693167644673
MarcoTradeNews,0,0,India llegó al encuentro anual de la élite global como la gran protagonista de Davos. Una impresionante... https:// fb.me/ZhnxAmKH,,,956306690277871619,https://twitter.com/MarcoTradeNews/status/956306690277871619
tssateesh,0,0,SHOCKING AND DANGEROUS POLITICAL MOVE BY THE LEFT. NOBODY CAN BE PREVENTED FROM HOISTING THE NATIONAL FLAG ANYWHERE IN INDIA . INTOLERANT LEFT MUST BE DEFEATED. LET EVERY HOUSE HOIST THE FLAG EVERYWHERE IN KERALA FOR THE SAKE OF THE NATION.,,,956306672116535296,https://twitter.com/tssateesh/status/956306672116535296
indiagazette,0,1,Fire breaks out at warehouse near India ’s capital http://www. indiagazette.com/news/256165926 /fire-breaks-out-at-warehouse-near-india-capital …,,,956306644920619010,https://twitter.com/indiagazette/status/956306644920619010
Mohamed35238579,0,0,"iPhone X Available With Rs. 12,000 Cashback in India on HDFC Bank EMI Transactions: iPhone… https:// goo.gl/fb/Mw5LQX",,,956306643658117120,https://twitter.com/Mohamed35238579/status/956306643658117120
jasjlion,0,0,"Pues quería saber tu opinión sobre las posibilidades comerciales del wolframio dentro del marco de libre comercio entre la UE y China, teniendo en cuenta que India hace el mejor té chai, con diferencia... #Gracias",,#Gracias,956306626096615430,https://twitter.com/jasjlion/status/956306626096615430
umapolitics7779,1,1,"hi 7 NEWS SYDNEY / AUSTRALIA , be very watchful Russia china relations as recent news china cheated African nations & many dead in india ?um* pic.twitter.com/81FwZLnhc5",,,956306618500579328,https://twitter.com/umapolitics7779/status/956306618500579328
mikadosensai,0,1,Gottah goto India,,,956306607171887110,https://twitter.com/mikadosensai/status/956306607171887110
SurfBot6,7,12,Trump is celebrating Disney for job creation? Disney outsourced their IT jobs to India and forced employees to train their #H1B replacement workers! Disney is the poster boy for job abuse and replacing US workers with low cost foreign labor! #FuckDisney #HireAmericans,,#H1B #FuckDisney #HireAmericans,956306577689989120,https://twitter.com/SurfBot6/status/956306577689989120
SHihanSHishibe,0,0,Mortal MEN can't be gods. How about worshipping science instead and developing a better India ??,,,956306522744606721,https://twitter.com/SHihanSHishibe/status/956306522744606721
SOLTURQUEZA,0,0,India Martinez - Corazon Hambriento (Acustico) ft. Abel Pintos https:// fb.me/1tCMgbaze,,,956306521876463619,https://twitter.com/SOLTURQUEZA/status/956306521876463619
Alimohammed197,0,0,@narendramodi proudly stated in #Davos18 how the people voted for absolute majority after 30 years. Sir - got some news - you have failed the citizens of India who are sick & tired of your fact free speeches & you go quite when things get out of control,@narendramodi,#Davos18,956306513756327939,https://twitter.com/Alimohammed197/status/956306513756327939
xbludger,0,2,"Naturally - when Rahul Gandhi goes to US and Arabian countries, India ’s image is bound to go down! He is that type of a negative influence!",,,956306506684686336,https://twitter.com/xbludger/status/956306506684686336
aman3594,1,12,"Same goes for the Sikhs in '83, the Hindus of Bengal, Kashmir, Kerala, Kairana and where not, the Dalits who're being forcibly converted by #Islamists , but the so called intellectuals of India have narrow visions and minds, with #Hinduphobia entrenched within their ideology.",,#Islamists #Hinduphobia,956306487151751168,https://twitter.com/aman3594/status/956306487151751168
TTLeeBrown,2,0,"'Modi is likely to articulate the fact that India ’s Act East Policy is shaped around the ASEAN, and its centrality in the regional security architecture of the Indo-Pacific region.' http:// indianexpress.com/article/india/ narendra-modi-president-kovind-maritime-security-on-table-at-asean-heads-retreat-at-rashtrapati-bhavan-5038183/ …",,,956306468109656064,https://twitter.com/TTLeeBrown/status/956306468109656064
PeterRedondeiro,0,0,India 's Role in the World https:// youtu.be/ftD6MLzNOGY via @YouTube,@YouTube,,956306434865750016,https://twitter.com/PeterRedondeiro/status/956306434865750016
futuremrteacher,0,0,India and China have the biggest populations and will only continue to grow in power. They get neglected in American history classes when we need to start emphasizing their importance and people.,,,956306424912535552,https://twitter.com/futuremrteacher/status/956306424912535552
GlobalRetailRec,0,0,Siam Makro to open 15 stores in India - https://www. retailnews.asia/siam-makro-ope n-15-stores-india/ …,,,956306418612736002,https://twitter.com/GlobalRetailRec/status/956306418612736002
